FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,RN_ADDR,LA,LO,OPAR_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTV_CN,RELATE_INFO_CN,TRRSRT_POI_NM_y,TRRSRT_CL_NM_y,TRRSRT_LA_y,TRRSRT_LO_y
이천쌀문화축제,경기도,이천시,모가면 어농리,모가면,경기도 이천시 모가면 공원로 48,37.1785159,127.4460782,이천농업테마공원,20221019.0,20221023.0,"’이천 쌀밥 명인전’ , ’무지개 가래떡 만들기’, ’세계 쌀 요리 경연대회’, 거북놀이 등",,"['꾸메숲버섯나라', '대덕사', '등대원', '보성사', '서경저수지', '연화사', '용광사', '용학사', '원두저수지', '이천농업농촌테마공원', '이천농업농촌테마공원자연정화연못', '이천농업농촌테마공원전통연못', '이천치즈스쿨', '진가저수지']","[60516, 180302, 180302, 180302, 110215, 180302, 180302, 180301, 110215, 60514, 110215, 110215, 60516, 110215]","[37.1575941, 37.19073796, 37.16469247, 37.18528093, 37.16063352, 37.17379979, 37.15755128, 37.14733354, 37.1836154, 37.17814937, 37.17805669, 37.17725262, 37.20233824, 37.17519243]","[127.4860977, 127.4259615, 127.4612147, 127.4311093, 127.4747455, 127.4984427, 127.4676024, 127.4697899, 127.4703819, 127.4448576, 127.4444465, 127.4451924, 127.4481998, 127.4753065]"
체험문화축제,경기도,이천시,신둔면 고척리,신둔면,경기도 이천시 신둔면 도자예술로5번길 109,37.29309775,127.385686,예스파크,20221015.0,20221016.0,음식만들기+공예체험+스포츠 놀이체험,예스파크+이천농촌나드리,"['가천도예', '고척저수지', '도예촌쌀밥거리', '마니수목원', '백룡사', '봉정암', '비토도예', '석광도예', '성모공예', '성원암', '수남지', '약수사연불선원', '염불선원', '용면저수지', '용화사', '우리절', '이조요', '이천도자기축제', '춘강흙내음', '학암저수지', '한국도요', '한석봉도요']","[91802, 110215, 60517, 60503, 180302, 180302, 91802, 91802, 91802, 180302, 110215, 180302, 180302, 110215, 180302, 180302, 91802, 60523, 91802, 110215, 91802, 91802]","[37.30952961, 37.28910868, 37.31110889, 37.3181324, 37.2948039, 37.32214679, 37.30319257, 37.30633008, 37.30844463, 37.32140948, 37.29397986, 37.32456814, 37.32463106, 37.29727634, 37.29539368, 37.31268082, 37.314959, 37.29257623, 37.29047273, 37.28991566, 37.30313517, 37.30746129]","[127.4006592, 127.3834081, 127.4010313, 127.4405017, 127.3938638, 127.4215457, 127.3902073, 127.4126361, 127.4604793, 127.4158148, 127.4030216, 127.4128261, 127.4122196, 127.366202, 127.3677259, 127.4517187, 127.3997279, 127.3826416, 127.3821882, 127.3717771, 127.4030275, 127.4043012]"
제17회 파주개성인삼축제,경기도,파주시,문산읍 사목리,문산읍,경기도 파주시 문산읍 임진각로 177,37.88953876,126.7401859,임진각 광장,20221022.0,20221023.0,파주개성인삼 전시 및 판매+농특산물 홍보 및 판매+각종 공연 및 체험행사 등,,"['경의선장단역증기기관차', '내일의기적소리', '도원정사', '동락선원', '라이브인디엠지', '보덕사', '용궁암', '인삼이랑장단콩이랑걷자IN파주', '임진각', '임진각관광지', '임진각제야행사', '통일문화주간', '파주개성인삼축제', '파주디엠지평화곤돌라', '파주임진각수풀누리', '파주장단콩축제', '파주포크페스티벌', '평화랜드', '평화의종', '평화통일사', '피크닉안녕']","[60513, 60513, 180302, 180302, 60523, 180302, 180302, 60523, 60514, 60514, 60523, 60523, 60523, 60513, 60513, 60523, 60523, 60508, 60513, 180302, 91802]","[37.89026861, 37.89050279, 37.86486399, 37.85883361, 37.89191173, 37.84724873, 37.84128188, 37.88952632, 37.89112339, 37.88931006, 37.88948231, 37.89112658, 37.89112339, 37.89145027, 37.89651662, 37.89192072, 37.89234348, 37.89029177, 37.89057746, 37.88821248, 37.88961254]","[126.7388864, 126.7374573, 126.805599, 126.7807226, 126.7434423, 126.7641505, 126.7679243, 126.7401727, 126.740547, 126.7401093, 126.740434, 126.7405528, 126.740547, 126.7402796, 126.746413, 126.740919, 126.7424518, 126.7411059, 126.7396654, 126.7653255, 126.7402095]"
제26회 파주장단콩축제,경기도,파주시,문산읍 사목리,문산읍,경기도 파주시 문산읍 임진각로 177,37.88953876,126.7401859,임진각 광장,20221125.0,20221128.0,파주장단콩 전시 및 판매+농특산물 홍보 및 판매+각종 공연 및 체험행사 등,,"['경의선장단역증기기관차', '내일의기적소리', '도원정사', '동락선원', '라이브인디엠지', '보덕사', '용궁암', '인삼이랑장단콩이랑걷자IN파주', '임진각', '임진각관광지', '임진각제야행사', '통일문화주간', '파주개성인삼축제', '파주디엠지평화곤돌라', '파주임진각수풀누리', '파주장단콩축제', '파주포크페스티벌', '평화랜드', '평화의종', '평화통일사', '피크닉안녕']","[60513, 60513, 180302, 180302, 60523, 180302, 180302, 60523, 60514, 60514, 60523, 60523, 60523, 60513, 60513, 60523, 60523, 60508, 60513, 180302, 91802]","[37.89026861, 37.89050279, 37.86486399, 37.85883361, 37.89191173, 37.84724873, 37.84128188, 37.88952632, 37.89112339, 37.88931006, 37.88948231, 37.89112658, 37.89112339, 37.89145027, 37.89651662, 37.89192072, 37.89234348, 37.89029177, 37.89057746, 37.88821248, 37.88961254]","[126.7388864, 126.7374573, 126.805599, 126.7807226, 126.7434423, 126.7641505, 126.7679243, 126.7401727, 126.740547, 126.7401093, 126.740434, 126.7405528, 126.740547, 126.7402796, 126.746413, 126.740919, 126.7424518, 126.7411059, 126.7396654, 126.7653255, 126.7402095]"
마토예술제<K-Play>,경기도,평택시,팽성읍 안정리,팽성읍,경기도 평택시 팽성읍 안정쇼핑로11,36.95955991,127.0439994,안정리예술인광장 일대,20220924.0,20220924.0,한국전통놀이+체험+공연,,"['SONGSCOINSHOP', '권스코인', '꽃샘목장', '노을유원지(2023년예정)', '농성공원', '다믈농장', '동신사', '마토예술제', '만천봉소암선사', '별농장', '서암사', '안정리로데오거리', '약사암평택', '올엠씨씨', '용호사', '용화사', '원심창로', '자비사', '팍스몰', '팽성읍객사', '평택코스튬플레이페스티벌', '평택향교']","[91802, 91802, 60516, 60508, 60508, 60516, 91802, 60523, 180302, 60516, 180302, 60517, 180302, 91802, 180302, 180302, 60513, 180302, 91802, 180302, 60523, 60609]","[36.95909242, 36.96401272, 36.95634261, 36.98475193, 36.96527329, 36.95445193, 36.95881474, 36.95976057, 36.94587596, 36.95765888, 36.97704224, 36.96024862, 36.94256671, 36.96143932, 36.96351657, 36.9539041, 36.96315921, 36.96561451, 36.95832768, 36.9648955, 36.96059547, 36.96547347]","[127.0430438, 127.0417484, 127.0880203, 127.0783528, 127.044584, 127.0826773, 127.0434569, 127.0442421, 126.9991485, 127.0652578, 127.0655909, 127.0451374, 127.0011264, 127.0414551, 127.0530547, 127.057062, 127.052591, 127.0665035, 127.044557, 127.063324, 127.0472774, 127.0560474]"
마토예술제<매직파티>,경기도,평택시,팽성읍 안정리,팽성읍,경기도 평택시 팽성읍 안정쇼핑로11,36.95955991,127.0439994,안정리예술인광장 일대,20221126.0,20221126.0,마술테마 체험+공연,,"['SONGSCOINSHOP', '권스코인', '꽃샘목장', '노을유원지(2023년예정)', '농성공원', '다믈농장', '동신사', '마토예술제', '만천봉소암선사', '별농장', '서암사', '안정리로데오거리', '약사암평택', '올엠씨씨', '용호사', '용화사', '원심창로', '자비사', '팍스몰', '팽성읍객사', '평택코스튬플레이페스티벌', '평택향교']","[91802, 91802, 60516, 60508, 60508, 60516, 91802, 60523, 180302, 60516, 180302, 60517, 180302, 91802, 180302, 180302, 60513, 180302, 91802, 180302, 60523, 60609]","[36.95909242, 36.96401272, 36.95634261, 36.98475193, 36.96527329, 36.95445193, 36.95881474, 36.95976057, 36.94587596, 36.95765888, 36.97704224, 36.96024862, 36.94256671, 36.96143932, 36.96351657, 36.9539041, 36.96315921, 36.96561451, 36.95832768, 36.9648955, 36.96059547, 36.96547347]","[127.0430438, 127.0417484, 127.0880203, 127.0783528, 127.044584, 127.0826773, 127.0434569, 127.0442421, 126.9991485, 127.0652578, 127.0655909, 127.0451374, 127.0011264, 127.0414551, 127.0530547, 127.057062, 127.052591, 127.0665035, 127.044557, 127.063324, 127.0472774, 127.0560474]"
마토예술제<물이랑 놀자>,경기도,평택시,팽성읍 안정리,팽성읍,경기도 평택시 팽성읍 안정쇼핑로11,36.95955991,127.0439994,안정리예술인광장 일대,20220625.0,20220625.0,물총놀이+공연+체험,,"['SONGSCOINSHOP', '권스코인', '꽃샘목장', '노을유원지(2023년예정)', '농성공원', '다믈농장', '동신사', '마토예술제', '만천봉소암선사', '별농장', '서암사', '안정리로데오거리', '약사암평택', '올엠씨씨', '용호사', '용화사', '원심창로', '자비사', '팍스몰', '팽성읍객사', '평택코스튬플레이페스티벌', '평택향교']","[91802, 91802, 60516, 60508, 60508, 60516, 91802, 60523, 180302, 60516, 180302, 60517, 180302, 91802, 180302, 180302, 60513, 180302, 91802, 180302, 60523, 60609]","[36.95909242, 36.96401272, 36.95634261, 36.98475193, 36.96527329, 36.95445193, 36.95881474, 36.95976057, 36.94587596, 36.95765888, 36.97704224, 36.96024862, 36.94256671, 36.96143932, 36.96351657, 36.9539041, 36.96315921, 36.96561451, 36.95832768, 36.9648955, 36.96059547, 36.96547347]","[127.0430438, 127.0417484, 127.0880203, 127.0783528, 127.044584, 127.0826773, 127.0434569, 127.0442421, 126.9991485, 127.0652578, 127.0655909, 127.0451374, 127.0011264, 127.0414551, 127.0530547, 127.057062, 127.052591, 127.0665035, 127.044557, 127.063324, 127.0472774, 127.0560474]"
마토예술제<캐리커처 투어파티>,경기도,평택시,팽성읍 안정리,팽성읍,경기도 평택시 팽성읍 안정쇼핑로11,36.95955991,127.0439994,안정리예술인광장 일대,20220528.0,20220528.0,캐리커처 테마 체험+공연+전시,,"['SONGSCOINSHOP', '권스코인', '꽃샘목장', '노을유원지(2023년예정)', '농성공원', '다믈농장', '동신사', '마토예술제', '만천봉소암선사', '별농장', '서암사', '안정리로데오거리', '약사암평택', '올엠씨씨', '용호사', '용화사', '원심창로', '자비사', '팍스몰', '팽성읍객사', '평택코스튬플레이페스티벌', '평택향교']","[91802, 91802, 60516, 60508, 60508, 60516, 91802, 60523, 180302, 60516, 180302, 60517, 180302, 91802, 180302, 180302, 60513, 180302, 91802, 180302, 60523, 60609]","[36.95909242, 36.96401272, 36.95634261, 36.98475193, 36.96527329, 36.95445193, 36.95881474, 36.95976057, 36.94587596, 36.95765888, 36.97704224, 36.96024862, 36.94256671, 36.96143932, 36.96351657, 36.9539041, 36.96315921, 36.96561451, 36.95832768, 36.9648955, 36.96059547, 36.96547347]","[127.0430438, 127.0417484, 127.0880203, 127.0783528, 127.044584, 127.0826773, 127.0434569, 127.0442421, 126.9991485, 127.0652578, 127.0655909, 127.0451374, 127.0011264, 127.0414551, 127.0530547, 127.057062, 127.052591, 127.0665035, 127.044557, 127.063324, 127.0472774, 127.0560474]"
아트&플레이 페스타,경기도,평택시,팽성읍 안정리,팽성읍,경기도 평택시 팽성읍 안정쇼핑로11,36.95955991,127.0439994,안정리예술인광장,20220514.0,20220521.0,공연+전시+체험+플리마켓,,"['SONGSCOINSHOP', '권스코인', '꽃샘목장', '노을유원지(2023년예정)', '농성공원', '다믈농장', '동신사', '마토예술제', '만천봉소암선사', '별농장', '서암사', '안정리로데오거리', '약사암평택', '올엠씨씨', '용호사', '용화사', '원심창로', '자비사', '팍스몰', '팽성읍객사', '평택코스튬플레이페스티벌', '평택향교']","[91802, 91802, 60516, 60508, 60508, 60516, 91802, 60523, 180302, 60516, 180302, 60517, 180302, 91802, 180302, 180302, 60513, 180302, 91802, 180302, 60523, 60609]","[36.95909242, 36.96401272, 36.95634261, 36.98475193, 36.96527329, 36.95445193, 36.95881474, 36.95976057, 36.94587596, 36.95765888, 36.97704224, 36.96024862, 36.94256671, 36.96143932, 36.96351657, 36.9539041, 36.96315921, 36.96561451, 36.95832768, 36.9648955, 36.96059547, 36.96547347]","[127.0430438, 127.0417484, 127.0880203, 127.0783528, 127.044584, 127.0826773, 127.0434569, 127.0442421, 126.9991485, 127.0652578, 127.0655909, 127.0451374, 127.0011264, 127.0414551, 127.0530547, 127.057062, 127.052591, 127.0665035, 127.044557, 127.063324, 127.0472774, 127.0560474]"
제11회 평택 가족캠핑 스마트영상제,경기도,평택시,진위면 동천리,진위면,경기도 평택시 진위면 진위로 181-94,37.10584894,127.1012038,진위천유원지,20221001.0,20221003.0,영상제+캠핑+공연+체험,,"['고현저수지', '동녕사', '동천저수지', '만기사', '무봉산산림욕장', '사후동저수지', '소풍', '원각사', '정도전선생사당', '진위사', '진위천유원지', '진위향교', '학농원', '후북지']","[110215, 180302, 110215, 180302, 60503, 110215, 60516, 180302, 60609, 180302, 60508, 60609, 60516, 110215]","[37.13462928, 37.08640176, 37.10940043, 37.10804628, 37.10654924, 37.13988954, 37.10888133, 37.10097579, 37.08001988, 37.11371622, 37.09816111, 37.09914851, 37.10423327, 37.11959169]","[127.0941424, 127.0816064, 127.1080066, 127.1006499, 127.1015724, 127.1146581, 127.0591701, 127.0918549, 127.1225051, 127.0936724, 127.0847693, 127.0948741, 127.11197, 127.0840866]"
평택호물빛축제,경기도,평택시,현덕면 권관리,현덕면,경기도 평택시 현덕면 평택호길 159,36.92144157,126.9222259,평택호관광단지일원,20220923.0,20220924.0,불꽃놀이+공연+체험+먹거리,,"['서광사', '수변테크사색의길', '심복사', '아산조개구이골목', '아산호', '평택호관광지', '평택호불빛축제', '평택호횟타운']","[180302, 60513, 180302, 60517, 110208, 60514, 60523, 60517]","[36.95562408, 36.91503566, 36.95046744, 36.92099597, 36.93849473, 36.91584764, 36.91483458, 36.91476243]","[126.9363468, 126.9127923, 126.9653807, 126.9062038, 126.9836052, 126.909275, 126.912907, 126.9102976]"
백운계곡 뜬구름 축제,경기도,포천시,이동면 도평리,이동면,경기도 포천시 이동면 포화로148,38.07007473,127.4018616,백운계곡 일대,20220430.0,20220522.0,장작패기+무술체험+포천쿠키만들기+레트로포토존+뜬구름빵+행운쿠기체험 등,,"['각흘계곡', '구담사', '국망봉자연휴양림', '국봉사', '금강사', '기림사', '도리돌마을', '도마치계곡', '동음사', '백년사', '백련사', '백운계곡', '백운계곡국민관광지', '보문사', '선유담', '선유담계곡', '수원사', '약사계곡유원지', '약사동계곡', '장암저수지', '천인계곡유원지', '포천백운계곡동장군나드리', '포천백운계곡동장군축제', '포천이동갈비마을', '포천이동갈비바비큐축제', '포천이동갈비촌', '호국팔정사', '휴랜드관광농원', '흥룡사']","[60504, 180302, 60503, 180302, 180302, 180302, 60513, 60504, 60609, 180302, 180302, 60504, 60508, 180302, 60513, 60504, 180302, 60508, 60504, 110215, 60508, 60523, 60523, 60517, 60523, 60517, 180302, 60516, 180301]","[38.10153583, 37.99900582, 38.02715619, 38.01753561, 38.01781073, 38.021215, 38.05486808, 38.05322413, 38.00557483, 38.0170115, 38.0170115, 38.07225857, 38.07169677, 38.06940134, 38.07010624, 38.08340594, 38.02689336, 38.07833473, 38.09288796, 38.02749581, 38.09554856, 38.07186297, 38.05481927, 38.03384866, 38.05484058, 38.03588629, 38.01816384, 38.07834368, 38.0715652]","[127.3930366, 127.3710275, 127.3978093, 127.3879404, 127.3578041, 127.3811255, 127.3839678, 127.4032686, 127.367108, 127.3728596, 127.3728596, 127.4101374, 127.4083427, 127.3963472, 127.3988362, 127.4246259, 127.3706141, 127.3892386, 127.3733982, 127.3951619, 127.3923364, 127.4083394, 127.384192, 127.3662595, 127.38414, 127.3665812, 127.3216817, 127.3890798, 127.4103415]"
억새꽃 축제,경기도,포천시,영북면 산정리,영북면,경기도 포천시 영북면 산정호수로411번길 89,38.0688661,127.3221101,산정호수+명성산 일대,20221015.0,20221120.0,작은버스킹+1년 후에 받는 편지 등,,"['강포저수지', '극락사', '등룡폭포', '멍우리협곡관광농원', '문수사', '본선사', '봉운사', '비둘기낭폭포', '산정랜드', '산정호수관광지', '산정호수명성산케이블카(2024년12월예정)', '산정호수윈터페스타', '소회산저수지', '신선대유원지', '억새꽃축제', '일주문기와불사', '자인사', '정수유원지', '통도사', '평강랜드', '포천산정호수썰매축제', '포천한탄강하늘다리', '풀빛사슴농장', '허브와야생화마을']","[110215, 180302, 60504, 60516, 180302, 180302, 180302, 60504, 60508, 60514, 60513, 60523, 110215, 60508, 60523, 180302, 180302, 60508, 180302, 60511, 60523, 60513, 60516, 60516]","[38.11412928, 38.09319022, 38.07409714, 38.09159471, 38.09071226, 38.07484454, 38.0942652, 38.0801907, 38.06893016, 38.06935371, 38.06765502, 38.06938452, 38.0759331, 38.0551763, 38.06615133, 38.07595119, 38.07397712, 38.05621199, 38.0849096, 38.04992357, 38.06851324, 38.08431404, 38.10807552, 38.07543061]","[127.2970603, 127.2686408, 127.3403776, 127.2335864, 127.2802893, 127.2465937, 127.2806399, 127.2168512, 127.3240619, 127.3190953, 127.3249573, 127.3229941, 127.2465124, 127.3196709, 127.3182482, 127.325319, 127.3270203, 127.3211664, 127.2651548, 127.3043604, 127.3236486, 127.2184681, 127.2870751, 127.3220116]"
